Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,is_a
http://purl.obolibrary.org/obo/SBO_0000121,"mass action rate law for third order forward, zeroth order reverse, reversible reactions, three reactants, continuous scheme",,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of three reactant quantities. The rate of the reverse process is constant. It is to be used in a reaction modelled using a continuous framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000048"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R2</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R3</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R1</ci>
             <ci>R2</ci>
             <ci>R3</ci>
         </apply>
         <ci>kr</ci>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000120,,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of three reactant quantities. The rate of the reverse process is constant. It is to be used in a reaction modelled using a continuous framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000048"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R2</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R3</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R1</ci>
             <ci>R2</ci>
             <ci>R3</ci>
         </apply>
         <ci>kr</ci>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000120,,,,SBO:0000121,,,"mass action rate law for third order forward, zeroth order reverse, reversible reactions, three reactants, continuous scheme",,SBO:0000121,
http://purl.obolibrary.org/obo/SBO_0000132,"mass action rate law for third order forward, first order reverse, reversible reactions, one reactant, continuous scheme",,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the cube of one reactant quantity. The rate of the reverse process is proportional to the quantity of one product. It is to be used in a reaction modelled using a continuous framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000038"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R</ci>
             <ci>R</ci>
             <ci>R</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000130,,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the cube of one reactant quantity. The rate of the reverse process is proportional to the quantity of one product. It is to be used in a reaction modelled using a continuous framework.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000038"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R</ci>
             <ci>R</ci>
             <ci>R</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000130,,,,SBO:0000132,,,"mass action rate law for third order forward, first order reverse, reversible reactions, one reactant, continuous scheme",,SBO:0000132,
http://purl.obolibrary.org/obo/SBO_0000617,Gibbs free energy of reaction,,The Gibbs free energy change observed in a thermodynamic system when a substance undergoes a reaction under non standard conditions. The unit of measure is kJ/mol. Symbol: ΔG.|created in response to [SF req #106],false,,,http://purl.obolibrary.org/obo/SBO_0000581,,The Gibbs free energy change observed in a thermodynamic system when a substance undergoes a reaction under non standard conditions. The unit of measure is kJ/mol. Symbol: ΔG.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000581,,,,SBO:0000617,,created in response to [SF req #106],Gibbs free energy of reaction,,SBO:0000617,
http://purl.obolibrary.org/obo/SBO_0000110,"mass action rate law for third order forward, reversible reactions, two reactants",,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities.  The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the quantity of one reactant and the square of quantity of the other reactant.,false,,,http://purl.obolibrary.org/obo/SBO_0000109,,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities.  The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the quantity of one reactant and the square of quantity of the other reactant.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000109,,,,SBO:0000110,,,"mass action rate law for third order forward, reversible reactions, two reactants",,SBO:0000110,
http://purl.obolibrary.org/obo/SBO_0000529,direct binding modular rate law,,"The direct binding modular rate law makes the assumption that both substrates and products bind simultaneously and in a single step, hence the total binding states possible enumerate to 3; nothing bound, substrates bound, and products bound. Substrates and products cannot be bound at the same time.|under review: Liebermeister, Uhlendorf and Klipp (2010), ""Modular rate laws for enzymatic reactions: thermodynamics, elasticities, and implementation."" journal, xyz:abc-def).",false,,,http://purl.obolibrary.org/obo/SBO_0000527,,"The direct binding modular rate law makes the assumption that both substrates and products bind simultaneously and in a single step, hence the total binding states possible enumerate to 3; nothing bound, substrates bound, and products bound. Substrates and products cannot be bound at the same time.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000527,,,,SBO:0000529,,"under review: Liebermeister, Uhlendorf and Klipp (2010), ""Modular rate laws for enzymatic reactions: thermodynamics, elasticities, and implementation."" journal, xyz:abc-def).",direct binding modular rate law,,SBO:0000529,
http://purl.obolibrary.org/obo/SBO_0000227,mass density of an entity,,"The mass of an entity expressed with reference to another dimension, such as unit length, area or volume.",false,,,http://purl.obolibrary.org/obo/SBO_0000226,,"The mass of an entity expressed with reference to another dimension, such as unit length, area or volume.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000226,,,,SBO:0000227,,,mass density of an entity,,SBO:0000227,
http://purl.obolibrary.org/obo/SBO_0000238,not,,The preceding event or participating entity cannot participate to the control. |Created on November 10 2006 by Nicolas Le Novere,false,,,http://purl.obolibrary.org/obo/SBO_0000237,,The preceding event or participating entity cannot participate to the control. ,,sbo,,http://purl.obolibrary.org/obo/SBO_0000237,,,,SBO:0000238,,Created on November 10 2006 by Nicolas Le Novere,not,,SBO:0000238,
http://purl.obolibrary.org/obo/SBO_0000576,entropy,,"A thermodynamic property which acts as a measure of the state of disorder
of a system. Its natural variables are the internal energy (U) and the
volume (V). It is defined by dS = (1/T)dU + (p/T)dV. The second law of
thermodynamics states that in an isolated system, natural processes tend
to increase in disorder or entropy. The standard unit of measure is Joules
per Kelvin (J/K).
symbol: S|created in response to [SF req #3286595]; assistance from Wolfram; see also http://en.wikipedia.org/wiki/Entropy",false,,,http://purl.obolibrary.org/obo/SBO_0000571,,"A thermodynamic property which acts as a measure of the state of disorder
of a system. Its natural variables are the internal energy (U) and the
volume (V). It is defined by dS = (1/T)dU + (p/T)dV. The second law of
thermodynamics states that in an isolated system, natural processes tend
to increase in disorder or entropy. The standard unit of measure is Joules
per Kelvin (J/K).
symbol: S",,sbo,,http://purl.obolibrary.org/obo/SBO_0000571,,,,SBO:0000576,,created in response to [SF req #3286595]; assistance from Wolfram; see also http://en.wikipedia.org/wiki/Entropy,entropy,,SBO:0000576,
http://purl.obolibrary.org/obo/SBO_0000587,transcellular membrane influx reaction,,"A transport reaction which results in the entry of the transported entity, into the cell.|created in response to [SF req #3513165]",false,,,http://purl.obolibrary.org/obo/SBO_0000185,,"A transport reaction which results in the entry of the transported entity, into the cell.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000185,,,,SBO:0000587,,created in response to [SF req #3513165],transcellular membrane influx reaction,,SBO:0000587,
http://purl.obolibrary.org/obo/SBO_0000598,promoter,,A region of DNA to which various transcription factors and RNA polymerase must bind in order to initiate transcription for a gene.|created in response to SourceForge term request [SF req #3503716],true,,,,,A region of DNA to which various transcription factors and RNA polymerase must bind in order to initiate transcription for a gene.,,sbo,,,,,,SBO:0000598,,created in response to SourceForge term request [SF req #3503716],promoter,true,SBO:0000598,
http://purl.obolibrary.org/obo/SBO_0000425,reversible Hill-type enzymatic rate law,,"Reversible Hill-type kinetics represents the situation where a single substrate and product bind cooperatively and reversibly to the enzyme. Co-operativity is seen if the Hill coefficient (h) is greater than 1, indicating that the binding of one substrate (or product) molecule facilitates the binding of the next. The opposite effect is evident with a coefficient less than 1. |SF tracker (2912726) - name change to include 'enzymatic'.",false,,,http://purl.obolibrary.org/obo/SBO_0000268,,"Reversible Hill-type kinetics represents the situation where a single substrate and product bind cooperatively and reversibly to the enzyme. Co-operativity is seen if the Hill coefficient (h) is greater than 1, indicating that the binding of one substrate (or product) molecule facilitates the binding of the next. The opposite effect is evident with a coefficient less than 1. ",,sbo,,http://purl.obolibrary.org/obo/SBO_0000268,,,,SBO:0000425,,SF tracker (2912726) - name change to include 'enzymatic'.,reversible Hill-type enzymatic rate law,,SBO:0000425,
http://purl.obolibrary.org/obo/SBO_0000214,methylation,,Addition of a methyl group (-CH3) to a chemical entity.|Added on September 13 2006 by Nicolas Le Novere.,false,,,http://purl.obolibrary.org/obo/SBO_0000210,,Addition of a methyl group (-CH3) to a chemical entity.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000210,,,,SBO:0000214,,Added on September 13 2006 by Nicolas Le Novere.,methylation,,SBO:0000214,
http://purl.obolibrary.org/obo/SBO_0000472,molar concentration of an entity,,"Molarity, or molar concentration, denotes the number of moles of a given substance per litre of solution. The unit of measure of molarity is mol/L, molar, or the capital letter M as an abbreviated form.|http://en.wikipedia.org/wiki/Molarity",false,,,http://purl.obolibrary.org/obo/SBO_0000196,,"Molarity, or molar concentration, denotes the number of moles of a given substance per litre of solution. The unit of measure of molarity is mol/L, molar, or the capital letter M as an abbreviated form.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000196,,,,SBO:0000472,,http://en.wikipedia.org/wiki/Molarity,molar concentration of an entity,,SBO:0000472,
